2025-12-28 16:22:39,083 - INFO - Generated 319 seeds from boofuzz
2025-12-28 16:32:04,168 - WARNING - [760] CRASH: STOR | Payload: b"STOR %x%x%x%x%x%x%x%x%x%x'''''''''''''''\r\n"... | Error: 
2025-12-28 16:32:08,735 - WARNING - [779] CRASH: MKD | Payload: b'MKD AUX\r\n'... | Error: 
2025-12-28 16:32:10,266 - WARNING - [783] CRASH: DELE | Payload: b'DELE /.ssh/id_rsa\r\n'... | Error: 
2025-12-28 16:32:11,799 - WARNING - [784] CRASH: CWD | Payload: b'CWD ../../../etc/passwd\r\n'... | Error: 
2025-12-28 16:32:13,335 - WARNING - [807] CRASH: MKD | Payload: b"MKD ${T(java.lang.Runtime)}root'--\r\n"... | Error: 
2025-12-28 16:32:14,867 - WARNING - [808] CRASH: STOR | Payload: b'STOR ..\\..\\..\\windows\\system32\\config\\sam$(ls)\r\n'... | Error: 
2025-12-28 16:32:16,397 - WARNING - [809] CRASH: STOR | Payload: b'STOR }}admin\r\n'... | Error: 
2025-12-28 16:32:17,931 - WARNING - [826] CRASH: USER | Payload: b'USER 65535\r\n'... | Error: 
2025-12-28 16:32:19,463 - WARNING - [827] CRASH: CWD | Payload: b'CWD ${../../../etc/passwd}\r\n'... | Error: 
2025-12-28 16:32:20,998 - WARNING - [828] CRASH: STOR | Payload: b'STOR ${env}\r\n'... | Error: 
2025-12-28 16:32:22,532 - WARNING - [832] CRASH: PASS | Payload: b"PASS password' UNION SELECT\\\r\n"... | Error: 
2025-12-28 16:32:24,065 - WARNING - [833] CRASH: RETR | Payload: b'RETR .%2e/test\\\r\n'... | Error: 
2025-12-28 16:32:25,596 - WARNING - [834] CRASH: LIST | Payload: b"LIST .'\\\r\n"... | Error: 
2025-12-28 16:32:27,133 - WARNING - [835] CRASH: CWD | Payload: b'CWD %252e%252e%252f\r\n'... | Error: 
2025-12-28 16:32:28,667 - WARNING - [836] CRASH: MKD | Payload: b'MKD %2e%2e/\r\n'... | Error: 
2025-12-28 16:32:30,201 - WARNING - [837] CRASH: RETR | Payload: b'RETR $(ls)\r\n'... | Error: 
2025-12-28 16:32:31,734 - WARNING - [838] CRASH: MKD | Payload: b'MKD ${../../../etc/passwd}\r\n'... | Error: 
2025-12-28 16:32:33,267 - WARNING - [840] CRASH: RMD | Payload: b'RMD {{7*7}}\r\n'... | Error: 
2025-12-28 16:32:34,800 - WARNING - [841] CRASH: STOR | Payload: b'STOR \\AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'... | Error: 
2025-12-28 16:32:36,333 - WARNING - [843] CRASH: RMD | Payload: b'RMD /home` ls `\r\n'... | Error: 
2025-12-28 16:32:37,867 - WARNING - [844] CRASH: DELE | Payload: b'DELE /\r\n'... | Error: 
2025-12-28 16:32:39,399 - WARNING - [845] CRASH: PASS | Payload: b'PASS "0\r\n'... | Error: 
2025-12-28 16:32:40,933 - WARNING - [847] CRASH: DELE | Payload: b'DELE /path"\\%n%n%n%n%n%n%n%n%n%n%n%n\r\n'... | Error: 
2025-12-28 16:32:42,466 - WARNING - [848] CRASH: MKD | Payload: b'MKD .%2e/\r\n'... | Error: 
2025-12-28 16:32:44,002 - WARNING - [849] CRASH: RETR | Payload: b'RETR AUX\r\n'... | Error: 
2025-12-28 16:32:45,539 - WARNING - [850] CRASH: MKD | Payload: b'MKD .%2e/\r\n'... | Error: 
2025-12-28 16:32:47,074 - WARNING - [851] CRASH: STOR | Payload: b'STOR %.65535s\r\n'... | Error: 
2025-12-28 16:32:48,608 - WARNING - [852] CRASH: STOR | Payload: b'STOR ../{{config}}\r\n'... | Error: 
2025-12-28 16:32:50,144 - WARNING - [853] CRASH: CWD | Payload: b'CWD users.xml\r\n'... | Error: 
2025-12-28 16:32:51,683 - WARNING - [854] CRASH: MKD | Payload: b'MKD ${T(java.lang.Runtime)}\r\n'... | Error: 
2025-12-28 16:32:53,189 - WARNING - [858] CRASH: SITE | Payload: b'SITE HELP\r\n'... | Error: [Errno 32] Broken pipe
2025-12-28 16:32:54,720 - WARNING - [860] CRASH: PASS | Payload: b'PASS "HTTP/1.1 200 OK\r\n\r\n'... | Error: 
2025-12-28 16:32:56,255 - WARNING - [861] CRASH: RETR | Payload: b'RETR /tmp/file\\\r\n'... | Error: 
2025-12-28 16:32:57,789 - WARNING - [863] CRASH: CWD | Payload: b'CWD . \r\n'... | Error: 
2025-12-28 16:32:59,340 - WARNING - [865] CRASH: CWD | Payload: b'CWD ..%2f\r\n'... | Error: 
2025-12-28 16:33:00,876 - WARNING - [867] CRASH: CWD | Payload: b'CWD GET / HTTP/1.0\r\n%2e%2e%2f\r\n'... | Error: 
2025-12-28 16:33:02,383 - WARNING - [870] CRASH: MKD | Payload: b'MKD sessions.obj; sessions.obj\r\n'... | Error: [Errno 32] Broken pipe
2025-12-28 16:33:03,919 - WARNING - [878] CRASH: RETR | Payload: b'RETR ../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../..'... | Error: 
2025-12-28 16:33:05,454 - WARNING - [880] CRASH: USER | Payload: b"USER admin'--ftp\r\n"... | Error: 
2025-12-28 16:33:06,988 - WARNING - [881] CRASH: CWD | Payload: b'CWD /\r\n'... | Error: 
2025-12-28 16:33:08,522 - WARNING - [882] CRASH: RETR | Payload: b'RETR /etc/shadow| cat /etc/passwd\r\n'... | Error: 
2025-12-28 16:33:10,058 - WARNING - [883] CRASH: LIST | Payload: b'LIST {{path}}\r\n'... | Error: 
2025-12-28 16:33:11,594 - WARNING - [884] CRASH: CWD | Payload: b'CWD .\r\n'... | Error: 
2025-12-28 16:33:13,130 - WARNING - [886] CRASH: MKD | Payload: b'MKD new_folderanonymous\r\n'... | Error: 
2025-12-28 16:33:14,664 - WARNING - [888] CRASH: STOR | Payload: b'STOR ${env}AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'... | Error: 
2025-12-28 16:33:16,199 - WARNING - [889] CRASH: RETR | Payload: b'RETR ../\r\n'... | Error: 
2025-12-28 16:33:17,732 - WARNING - [892] CRASH: PASS | Payload: b"PASS \xc3\x80\xc2\xae'''''\r\n"... | Error: 
2025-12-28 16:33:19,266 - WARNING - [894] CRASH: USER | Payload: b"USER admin' UNION SELECT\r\n"... | Error: 
2025-12-28 16:33:20,801 - WARNING - [899] CRASH: CWD | Payload: b'CWD """""""""""<\r\n'... | Error: 
2025-12-28 16:33:22,335 - WARNING - [901] CRASH: CWD | Payload: b'CWD /var\r\n'... | Error: 
2025-12-28 16:33:23,872 - WARNING - [908] CRASH: MKD | Payload: b"MKD file'\\''''''''''\r\n"... | Error: 
2025-12-28 16:33:25,406 - WARNING - [909] CRASH: STOR | Payload: b'STOR upload.txt\r\n'... | Error: 
2025-12-28 16:33:26,940 - WARNING - [910] CRASH: RETR | Payload: b"RETR ' UNION SELECT\r\n"... | Error: 
2025-12-28 16:33:28,474 - WARNING - [911] CRASH: MKD | Payload: b'MKD ..%2f\r\n'... | Error: 
2025-12-28 16:33:30,011 - WARNING - [913] CRASH: LIST | Payload: b'LIST /\r\n'... | Error: 
2025-12-28 16:33:31,551 - WARNING - [915] CRASH: DELE | Payload: b"DELE test'\\\r\n"... | Error: 
2025-12-28 16:33:33,086 - WARNING - [916] CRASH: MKD | Payload: b'MKD GET / HTTP/1.0\r\nCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC'... | Error: 
2025-12-28 16:33:34,621 - WARNING - [919] CRASH: PASS | Payload: b"PASS \n'\\\r\n"... | Error: 
2025-12-28 16:33:36,158 - WARNING - [922] CRASH: CWD | Payload: b'CWD \\\\\\\\\\\\OR 1=1\r\n'... | Error: 
2025-12-28 16:33:37,693 - WARNING - [923] CRASH: MKD | Payload: b"MKD new'\\\r\n"... | Error: 
2025-12-28 16:33:39,230 - WARNING - [924] CRASH: LIST | Payload: b'LIST /**/\r\n'... | Error: 
2025-12-28 16:33:40,771 - WARNING - [925] CRASH: MKD | Payload: b'MKD -2147483648\\\r\n'... | Error: 
2025-12-28 16:33:42,307 - WARNING - [927] CRASH: STOR | Payload: b'STOR test\\\r\n'... | Error: 
2025-12-28 16:33:43,846 - WARNING - [928] CRASH: MKD | Payload: b'MKD /proc/self/cmdline\r\n'... | Error: 
2025-12-28 16:33:45,384 - WARNING - [941] CRASH: USER | Payload: b'USER AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'... | Error: 
2025-12-28 16:33:46,923 - WARNING - [942] CRASH: PASS | Payload: b'PASS test\\\r\n'... | Error: 
2025-12-28 16:33:48,458 - WARNING - [943] CRASH: STOR | Payload: b'STOR %2e%2e/\r\n'... | Error: 
2025-12-28 16:33:49,994 - WARNING - [944] CRASH: USER | Payload: b'USER ../\r\n'... | Error: 
2025-12-28 16:33:51,533 - WARNING - [949] CRASH: MKD | Payload: b'MKD ../../../../../../../../../../../../../../../\r\n'... | Error: 
2025-12-28 16:33:53,069 - WARNING - [950] CRASH: STOR | Payload: b'STOR <INCLUDE>\r\n'... | Error: 
2025-12-28 16:33:54,608 - WARNING - [953] CRASH: USER | Payload: b'USER {{ftp}}\r\n'... | Error: 
2025-12-28 16:33:56,144 - WARNING - [954] CRASH: CWD | Payload: b'CWD /tmp\\..%2f\r\n'... | Error: 
2025-12-28 16:33:57,681 - WARNING - [955] CRASH: CWD | Payload: b'CWD \r\n\r\n'... | Error: 
2025-12-28 16:33:59,217 - WARNING - [956] CRASH: PASS | Payload: b'PASS users.xml\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\r\n'... | Error: 
2025-12-28 16:34:00,754 - WARNING - [957] CRASH: MKD | Payload: b"MKD file'file'file'file'file'\r\n"... | Error: 
2025-12-28 16:34:02,292 - WARNING - [958] CRASH: USER | Payload: b'USER AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'... | Error: 
2025-12-28 16:34:03,798 - WARNING - [961] CRASH: SITE | Payload: b'SITE -1\r\n'... | Error: [Errno 32] Broken pipe
2025-12-28 16:34:05,335 - WARNING - [964] CRASH: RETR | Payload: b"RETR ' UNION SELECT' OR '1'='1\r\n"... | Error: 
2025-12-28 16:34:06,871 - WARNING - [965] CRASH: USER | Payload: b'USER ..%2f\r\n'... | Error: 
2025-12-28 16:34:08,375 - WARNING - [968] CRASH: SITE | Payload: b'SITE CHMOD 77777777777777777777777777777777777777777777777777777777777777777777777777777777777777777'... | Error: [Errno 32] Broken pipe
2025-12-28 16:34:09,912 - WARNING - [969] CRASH: RMD | Payload: b'RMD ../../../etc/shadow\r\n'... | Error: 
2025-12-28 16:34:11,448 - WARNING - [970] CRASH: CWD | Payload: b'CWD {{7*7}}\r\n'... | Error: 
2025-12-28 16:34:12,956 - WARNING - [973] CRASH: PASS | Payload: b'PASS >\r\n'... | Error: [Errno 32] Broken pipe
2025-12-28 16:34:14,493 - WARNING - [975] CRASH: RETR | Payload: b'RETR welcome.txt\\\r\n'... | Error: 
2025-12-28 16:34:16,031 - WARNING - [976] CRASH: MKD | Payload: b'MKD ..\\..\\..\\windows\\system32\\config\\sam\r\n'... | Error: 
2025-12-28 16:34:17,571 - WARNING - [977] CRASH: PASS | Payload: b'PASS ..%2f\r\n'... | Error: 
2025-12-28 16:34:19,111 - WARNING - [980] CRASH: RETR | Payload: b'RETR /../%n\r\n'... | Error: 
2025-12-28 16:34:20,652 - WARNING - [985] CRASH: RETR | Payload: b'RETR  \r\n'... | Error: 
2025-12-28 16:34:22,189 - WARNING - [986] CRASH: USER | Payload: b"USER admin'--\r\n"... | Error: 
2025-12-28 16:34:23,731 - WARNING - [987] CRASH: STOR | Payload: b"STOR ' UNION SELECT../../../../../../../../../../../../\r\n"... | Error: 
2025-12-28 16:34:25,235 - WARNING - [990] CRASH: USER | Payload: b'USER AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'... | Error: [Errno 32] Broken pipe
2025-12-28 16:34:26,783 - WARNING - [996] CRASH: STOR | Payload: b'STOR /etc\r\n'... | Error: 
2025-12-28 16:34:28,330 - WARNING - [997] CRASH: RETR | Payload: b'RETR %x%x%x%x%x%x%x%x%x%x\r\n'... | Error: 
2025-12-28 16:34:29,868 - WARNING - [999] CRASH: MKD | Payload: b'MKD /var\r\n'... | Error: 
